country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
TU,ATH,1,11,0.5818181818181819,-0.645041229977247,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.18181818181818182,0,1486080000000
UG,NRM,1,7,0.42857142857142855,3.752584511749133,1.0,0.0,0.0,0.0,0,1486080000000
GR,BUD,1,5,0.0,-1.46537145967438,0.4,0.2,0.4,0.0,0,1486080000000
TP,CHR,1,1,6.0,3.47490347490348,1.0,0.0,0.0,0.0,0,1486080000000
HR,HIN,1,5,3.1599999999999997,3.304864646298138,1.0,0.0,0.0,0.0,0,1486080000000
KR,MOS,1,1,3.4,-6.15942028985507,1.0,0.0,0.0,0.0,0,1486080000000
WZ,BUD,1,1,0.0,-5.36871336007405,1.0,0.0,0.0,0.0,0,1486080000000
SF,BUD,1,25,0.676,-2.050491856587676,0.68,0.08,0.08,0.16,0,1486080000000
AG,ATH,1,9,1.1777777777777778,-4.655068763417496,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,0,1486080000000
BR,BUD,1,21,0.29047619047619055,-1.1043464199745057,0.5238095238095238,0.19047619047619047,0.14285714285714285,0.14285714285714285,0,1486080000000
MR,SIK,1,1,-2.0,3.48162475822051,0.0,0.0,1.0,0.0,0,1486080000000
FJ,HIN,1,43,2.4046511627906977,2.6999038133146143,0.7906976744186046,0.11627906976744186,0.0,0.09302325581395349,0,1486080000000
EG,ZRO,1,1,3.0,0.97999591835101,1.0,0.0,0.0,0.0,0,1486080000000
HK,JAN,1,6,2.9333333333333336,-1.6550713805993382,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0,1486080000000
MT,NRM,1,3,-2.066666666666667,-0.5382152035142916,0.6666666666666666,0.0,0.0,0.3333333333333333,0,1486080000000
BE,NRM,1,2,-2.0,2.9819542253521147,0.0,0.0,1.0,0.0,0,1486080000000
HK,HIN,1,23,1.156521739130435,3.684496758407783,0.782608695652174,0.0,0.13043478260869565,0.08695652173913043,0,1486080000000
AU,ATH,1,2,3.5,6.66107454725341,1.0,0.0,0.0,0.0,0,1486080000000
CE,JAN,1,9,-1.7777777777777777,4.231337864324074,0.1111111111111111,0.0,0.8888888888888888,0.0,0,1486080000000
IT,SHN,1,1,-2.0,2.79672578444747,0.0,0.0,1.0,0.0,0,1486080000000
ID,SIK,1,3,-2.4,-4.985746005729617,0.3333333333333333,0.0,0.0,0.6666666666666666,0,1486080000000
BP,CHR,1,33,2.6060606060606055,-0.5992016973573028,0.8484848484848485,0.12121212121212122,0.0,0.030303030303030304,0,1486080000000
LE,SIK,1,1,-9.0,-6.46341463414634,0.0,0.0,0.0,1.0,0,1486080000000
FK,MOS,1,3,-5.333333333333333,-3.1548480463097,0.3333333333333333,0.0,0.0,0.6666666666666666,0,1486080000000
IR,NRM,1,22,2.6499999999999995,0.12049358200973873,0.5454545454545454,0.3181818181818182,0.0,0.13636363636363635,0,1486080000000
MB,CHR,1,3,-3.6999999999999997,1.7357910906298002,0.3333333333333333,0.0,0.6666666666666666,0.0,0,1486080000000
TW,TAO,1,12,-2.275,-2.5572593540062325,0.3333333333333333,0.16666666666666666,0.25,0.25,0,1486080000000
NL,JAN,1,2,-2.0,2.5,0.0,1.0,0.0,0.0,0,1486080000000
BH,MOS,1,14,2.3214285714285716,0.6111503646970821,1.0,0.0,0.0,0.0,0,1486080000000
HR,JEW,1,27,-3.8111111111111113,-4.822547793807157,0.18518518518518517,0.07407407407407407,0.3333333333333333,0.4074074074074074,0,1486080000000
PE,HIN,1,18,2.772222222222222,2.079021655508142,0.9444444444444444,0.0,0.0,0.05555555555555555,0,1486080000000
SU,JEW,1,20,-0.49000000000000005,-2.3434372025926127,0.45,0.15,0.25,0.15,0,1486080000000
BH,JEW,1,2,0.0,-1.97368421052632,1.0,0.0,0.0,0.0,0,1486080000000
AE,JEW,1,33,1.4909090909090905,1.290196254389196,0.6666666666666666,0.15151515151515152,0.06060606060606061,0.12121212121212122,0,1486080000000
GK,CHR,1,16,-2.5875,-1.8209444201060125,0.5,0.0,0.25,0.25,0,1486080000000
ID,JAN,1,17,2.48235294117647,2.4065658127893785,0.7647058823529411,0.11764705882352941,0.11764705882352941,0.0,0,1486080000000
MT,MOS,1,125,0.6159999999999998,-0.48162103062274564,0.672,0.056,0.232,0.04,0,1486080000000
EI,BUD,1,31,-0.40000000000000024,0.16150203778129554,0.5161290322580645,0.12903225806451613,0.22580645161290322,0.12903225806451613,0,1486080000000
JO,BUD,1,9,-3.1555555555555554,-6.028113957773437,0.4444444444444444,0.0,0.0,0.5555555555555556,0,1486080000000
BT,CHR,1,6,-1.1500000000000001,-1.924303631747935,0.6666666666666666,0.0,0.0,0.3333333333333333,0,1486080000000
FJ,SIK,1,5,-1.2599999999999998,0.740876511488754,0.6,0.0,0.2,0.2,0,1486080000000
BX,CHR,1,19,1.4578947368421054,0.8344945347975209,0.7894736842105263,0.10526315789473684,0.10526315789473684,0.0,0,1486080000000
RE,BUD,1,1,0.0,3.08461859107962,1.0,0.0,0.0,0.0,0,1486080000000
QA,CHR,1,53,0.6169811320754713,-2.2675118008816537,0.49056603773584906,0.1509433962264151,0.3018867924528302,0.05660377358490566,0,1486080000000
NP,BUD,1,97,2.5701030927835067,0.45248676006638966,0.865979381443299,0.061855670103092786,0.041237113402061855,0.030927835051546393,0,1486080000000
BK,CHR,1,56,1.4642857142857149,-2.126757696076193,0.7321428571428571,0.07142857142857142,0.10714285714285714,0.08928571428571429,0,1486080000000
NZ,JAN,1,13,0.13846153846153839,-2.8916312693942703,0.6923076923076923,0.0,0.0,0.3076923076923077,0,1486080000000
TW,NRM,1,20,1.4899999999999998,-0.5423172463965329,0.75,0.05,0.0,0.2,0,1486080000000
SA,NRM,1,9,2.977777777777778,0.8480744011125023,1.0,0.0,0.0,0.0,0,1486080000000
YM,NRM,1,1,0.0,-3.74568753080335,1.0,0.0,0.0,0.0,0,1486080000000
TD,HIN,1,48,1.4416666666666664,1.2448175147324954,0.7708333333333334,0.041666666666666664,0.16666666666666666,0.020833333333333332,0,1486080000000
CH,ZRO,1,13,-3.3538461538461535,2.5234457656714353,0.15384615384615385,0.0,0.6153846153846154,0.23076923076923078,0,1486080000000
MR,MOS,1,59,-2.744067796610169,-3.3219091718758267,0.4915254237288136,0.03389830508474576,0.1694915254237288,0.3050847457627119,0,1486080000000
BR,ADR,1,14,-0.9999999999999998,3.3547548568991554,0.5,0.0,0.0,0.5,0,1486080000000
BF,HIN,1,6,-0.7833333333333333,3.2144466158843596,0.5,0.0,0.0,0.5,0,1486080000000
SP,BUD,1,39,-0.7666666666666669,-2.425238429030124,0.41025641025641024,0.1794871794871795,0.20512820512820512,0.20512820512820512,0,1486080000000
MP,CHR,1,13,1.6769230769230767,1.4140455790365536,0.9230769230769231,0.07692307692307693,0.0,0.0,0,1486080000000
CB,NRM,1,4,3.5,5.882363376856395,0.5,0.5,0.0,0.0,0,1486080000000
