country,religionPrefix,actorNumber,count,avgGoldstein,avgAvgTone,quadClass1Percentage,quadClass2Percentage,quadClass3Percentage,quadClass4Percentage,windowIndex,windowStart
PL,CHR,2,41,0.8804878048780485,-0.10870893601290103,0.8292682926829268,0.024390243902439025,0.04878048780487805,0.0975609756097561,7,1492128000000
BM,MOS,2,24,-1.5666666666666667,-3.8287882982533614,0.4583333333333333,0.041666666666666664,0.3333333333333333,0.16666666666666666,7,1492128000000
WZ,CHR,2,4,0.725,2.3185182928906602,1.0,0.0,0.0,0.0,7,1492128000000
CA,NRM,2,8,4.449999999999999,0.9645667870726474,0.875,0.0,0.125,0.0,7,1492128000000
IN,ATH,2,3,0.4666666666666666,-5.909900603306791,0.6666666666666666,0.0,0.3333333333333333,0.0,7,1492128000000
KS,CHR,2,21,0.7857142857142857,-0.795933117374009,0.9047619047619048,0.0,0.09523809523809523,0.0,7,1492128000000
NP,MOS,2,6,-1.0333333333333332,-3.9203149128395283,0.6666666666666666,0.0,0.0,0.3333333333333333,7,1492128000000
UK,HIN,2,16,0.6687500000000001,-2.0462631507533904,0.6875,0.125,0.0625,0.125,7,1492128000000
SA,CHR,2,13,0.8076923076923077,-0.39382489076874927,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.07692307692307693,7,1492128000000
BL,BUD,2,1,-2.0,-0.201342281879199,0.0,0.0,1.0,0.0,7,1492128000000
BG,HIN,2,12,-2.766666666666667,-4.279832550330938,0.5,0.0,0.3333333333333333,0.16666666666666666,7,1492128000000
AU,MOS,2,37,-0.018918918918918923,-2.3261183375637664,0.6486486486486487,0.02702702702702703,0.08108108108108109,0.24324324324324326,7,1492128000000
TS,MOS,2,38,-0.7657894736842106,-4.016767469499456,0.5526315789473685,0.02631578947368421,0.15789473684210525,0.2631578947368421,7,1492128000000
MO,JEW,2,1,3.4,0.779220779220781,1.0,0.0,0.0,0.0,7,1492128000000
VQ,CHR,2,1,3.0,-2.12177121771218,1.0,0.0,0.0,0.0,7,1492128000000
CH,NRM,2,27,1.6888888888888884,0.4748779874326685,0.6296296296296297,0.14814814814814814,0.1111111111111111,0.1111111111111111,7,1492128000000
AM,CHR,2,56,-0.08214285714285736,-2.286124089628349,0.6607142857142857,0.05357142857142857,0.10714285714285714,0.17857142857142858,7,1492128000000
TI,MOS,2,5,-2.22,-4.122191075959852,0.6,0.0,0.0,0.4,7,1492128000000
UK,ATH,2,15,0.1,-0.9839487027869135,0.6,0.0,0.4,0.0,7,1492128000000
JO,MOS,2,59,1.2949152542372877,-2.552927408313567,0.7627118644067796,0.05084745762711865,0.13559322033898305,0.05084745762711865,7,1492128000000
HK,CHR,2,1,-4.0,3.83973022801847,0.0,0.0,0.0,1.0,7,1492128000000
BE,SIK,2,1,-2.0,-1.40388768898488,0.0,1.0,0.0,0.0,7,1492128000000
HK,BUD,2,1,7.0,3.83973022801847,1.0,0.0,0.0,0.0,7,1492128000000
OD,MOS,2,1,2.8,-4.53879941434846,1.0,0.0,0.0,0.0,7,1492128000000
UK,NRM,2,15,3.4133333333333327,2.8886707552862463,0.9333333333333333,0.06666666666666667,0.0,0.0,7,1492128000000
IR,MOS,2,506,0.015612648221343678,-2.53246200489058,0.6047430830039525,0.0533596837944664,0.17984189723320157,0.16205533596837945,7,1492128000000
PM,CHR,2,4,3.55,1.1363477244119247,1.0,0.0,0.0,0.0,7,1492128000000
NZ,MOS,2,13,-0.4307692307692308,-0.28760549163550003,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.23076923076923078,7,1492128000000
IT,HIN,2,6,2.5666666666666664,0.48829006193347335,1.0,0.0,0.0,0.0,7,1492128000000
MU,MOS,2,21,2.6666666666666665,1.119040984043897,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,7,1492128000000
IN,JEW,2,406,1.3423645320197044,-0.7341920608487973,0.7783251231527094,0.03201970443349754,0.07881773399014778,0.11083743842364532,7,1492128000000
QA,MOS,2,33,0.09999999999999991,-3.566914997261037,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.18181818181818182,7,1492128000000
LY,CHR,2,4,-4.05,-4.304397883641845,0.5,0.0,0.0,0.5,7,1492128000000
BA,MOS,2,51,1.6156862745098044,-3.0204584523963014,0.6666666666666666,0.0392156862745098,0.29411764705882354,0.0,7,1492128000000
TX,CHR,2,1,3.0,-0.79908675799086,1.0,0.0,0.0,0.0,7,1492128000000
AE,SIK,2,1,4.0,0.46728971962617,1.0,0.0,0.0,0.0,7,1492128000000
CA,MOS,2,105,-1.3809523809523798,-4.2331898894417055,0.5619047619047619,0.05714285714285714,0.13333333333333333,0.24761904761904763,7,1492128000000
AJ,CHR,2,1,3.4,9.19920920190526,1.0,0.0,0.0,0.0,7,1492128000000
AE,MOS,2,37,0.8081081081081078,-0.9787951632120301,0.7027027027027027,0.05405405405405406,0.10810810810810811,0.13513513513513514,7,1492128000000
BU,MOS,2,4,-3.15,-4.346520270577837,0.25,0.0,0.75,0.0,7,1492128000000
JM,CHR,2,13,1.2,-0.990510506294528,1.0,0.0,0.0,0.0,7,1492128000000
VT,CHR,2,116,0.6094827586206898,0.9893941438232136,0.7931034482758621,0.02586206896551724,0.13793103448275862,0.04310344827586207,7,1492128000000
UP,CHR,2,9,2.6666666666666665,-3.0608360815994087,0.8888888888888888,0.0,0.1111111111111111,0.0,7,1492128000000
CE,MOS,2,14,-2.4785714285714286,-2.9885272114306227,0.35714285714285715,0.07142857142857142,0.0,0.5714285714285714,7,1492128000000
MK,CHR,2,15,3.119999999999999,4.546958980301001,0.9333333333333333,0.0,0.0,0.06666666666666667,7,1492128000000
AS,ATH,2,2,-2.5,0.39414200809307004,0.5,0.0,0.5,0.0,7,1492128000000
CA,JEW,2,43,-1.1837209302325582,-1.9349230508952517,0.5581395348837209,0.06976744186046512,0.11627906976744186,0.2558139534883721,7,1492128000000
AU,CHR,2,25,1.9480000000000002,-1.1719175590409001,0.72,0.12,0.12,0.04,7,1492128000000
BM,CHR,2,6,1.4666666666666668,-2.690858891775022,0.8333333333333334,0.0,0.0,0.16666666666666666,7,1492128000000
YM,MOS,2,140,-5.253571428571429,-5.386587950050848,0.24285714285714285,0.04285714285714286,0.1357142857142857,0.5785714285714286,7,1492128000000
SW,MOS,2,22,0.6136363636363634,-6.870940173828483,0.8181818181818182,0.0,0.045454545454545456,0.13636363636363635,7,1492128000000
WE,JEW,2,22,0.5909090909090909,-3.458197682133559,0.2727272727272727,0.4090909090909091,0.18181818181818182,0.13636363636363635,7,1492128000000
NZ,SIK,2,1,1.9,1.05820105820106,1.0,0.0,0.0,0.0,7,1492128000000
IN,SIK,2,204,0.8823529411764716,-1.0776284477055225,0.7401960784313726,0.0392156862745098,0.17647058823529413,0.04411764705882353,7,1492128000000
SN,SIK,2,2,-2.3,0.6427368927368949,0.5,0.0,0.5,0.0,7,1492128000000
RP,CHR,2,150,1.870666666666668,-0.38939188178374273,0.7933333333333333,0.04666666666666667,0.12666666666666668,0.03333333333333333,7,1492128000000
PL,JEW,2,87,-0.10804597701149424,-2.174544318037838,0.735632183908046,0.05747126436781609,0.06896551724137931,0.13793103448275862,7,1492128000000
MI,CHR,2,32,2.646875000000001,-0.21173212470191635,0.9375,0.0,0.03125,0.03125,7,1492128000000
MX,MOS,2,19,0.2842105263157894,-2.49819897151592,0.5789473684210527,0.10526315789473684,0.05263157894736842,0.2631578947368421,7,1492128000000
SU,CHR,2,15,0.22666666666666674,-3.9257031726562417,0.4666666666666667,0.2,0.2,0.13333333333333333,7,1492128000000
AS,SIK,2,6,-0.16666666666666674,-0.11214131337290945,0.6666666666666666,0.3333333333333333,0.0,0.0,7,1492128000000
AF,SIK,2,8,1.25,-0.79501616986922,1.0,0.0,0.0,0.0,7,1492128000000
MZ,CHR,2,8,1.5250000000000001,1.3396686447761752,1.0,0.0,0.0,0.0,7,1492128000000
BG,JAN,2,1,2.8,-1.10722610722611,1.0,0.0,0.0,0.0,7,1492128000000
KU,MOS,2,23,-5.091304347826087,-4.41291426228067,0.30434782608695654,0.0,0.0,0.6956521739130435,7,1492128000000
BE,MOS,2,22,0.8909090909090907,-4.365244765734564,0.7272727272727273,0.045454545454545456,0.09090909090909091,0.13636363636363635,7,1492128000000
PK,HIN,2,38,1.3131578947368416,-1.1562569335891062,0.631578947368421,0.18421052631578946,0.10526315789473684,0.07894736842105263,7,1492128000000
ID,NRM,2,2,1.7,2.9265264128853703,1.0,0.0,0.0,0.0,7,1492128000000
EI,NRM,2,12,2.4083333333333328,3.9410631334948047,1.0,0.0,0.0,0.0,7,1492128000000
CI,MOS,2,3,-10.0,-6.16837410396509,0.0,0.0,0.0,1.0,7,1492128000000
ZI,CHR,2,29,1.6551724137931034,-0.5821811561707956,0.8275862068965517,0.06896551724137931,0.06896551724137931,0.034482758620689655,7,1492128000000
